experiment,id,trial,replicate,choice,selection,colour
revlearning,37,39,1,1,A,y
revlearning,37,40,1,1,A,y
revlearning,37,41,1,1,A,y
revlearning,37,42,1,1,A,y
revlearning,37,43,1,1,A,y
revlearning,37,44,1,1,A,y
revlearning,37,45,1,1,A,y
revlearning,37,46,1,1,A,y
revlearning,37,47,1,1,A,y
revlearning,37,48,1,1,A,y
revlearning,37,49,1,1,A,y
revlearning,37,50,1,1,A,y
revlearning,37,51,1,1,A,y
revlearning,37,52,1,1,A,y
revlearning,37,53,1,1,A,y
revlearning,37,54,1,0,A,y
revlearning,37,55,1,1,A,y
revlearning,37,56,1,1,A,y
revlearning,37,57,1,1,A,y
revlearning,37,58,1,1,A,y
revlearning,37,59,1,1,A,y
revlearning,37,60,1,1,A,y
revlearning,37,61,1,1,A,y
revlearning,37,62,1,1,A,y
revlearning,37,63,1,1,A,y
revlearning,37,64,1,1,A,y
revlearning,37,65,1,1,A,y
revlearning,37,66,1,1,A,y
revlearning,38,1,2,0,A,r
revlearning,38,2,2,0,A,r
revlearning,38,3,2,0,A,r
revlearning,38,4,2,0,A,r
revlearning,38,5,2,0,A,r
revlearning,38,6,2,0,A,r
revlearning,38,7,2,1,A,r
revlearning,38,8,2,1,A,r
revlearning,38,9,2,0,A,r
revlearning,38,10,2,1,A,r
revlearning,38,11,2,0,A,r
revlearning,38,12,2,1,A,r
revlearning,38,13,2,1,A,r
revlearning,38,14,2,1,A,r
revlearning,38,15,2,0,A,r
revlearning,38,16,2,0,A,r
revlearning,38,17,2,1,A,r
revlearning,38,18,2,1,A,r
revlearning,38,19,2,1,A,r
revlearning,38,20,2,1,A,r
revlearning,38,21,2,0,A,r
revlearning,38,22,2,1,A,r
revlearning,38,23,2,1,A,r
revlearning,38,24,2,1,A,r
revlearning,38,25,2,1,A,r
revlearning,38,26,2,1,A,r
revlearning,38,27,2,1,A,r
revlearning,38,28,2,1,A,r
revlearning,38,29,2,1,A,r
revlearning,38,30,2,1,A,r
revlearning,38,31,2,1,A,r
revlearning,38,32,2,1,A,r
revlearning,38,33,2,1,A,r
revlearning,38,34,2,1,A,r
revlearning,38,35,2,1,A,r
revlearning,38,36,2,0,A,r
revlearning,38,37,2,0,A,r
revlearning,38,38,2,1,A,r
revlearning,38,39,2,1,A,r
revlearning,38,40,2,1,A,r
revlearning,38,41,2,1,A,r
revlearning,38,42,2,0,A,r
revlearning,38,43,2,1,A,r
revlearning,38,44,2,1,A,r
revlearning,38,45,2,1,A,r
revlearning,38,46,2,1,A,r
revlearning,38,47,2,0,A,r
revlearning,38,48,2,1,A,r
revlearning,38,49,2,1,A,r
revlearning,38,50,2,1,A,r
revlearning,38,51,2,1,A,r
revlearning,38,52,2,1,A,r
revlearning,38,53,2,0,A,r
revlearning,38,54,2,1,A,r
revlearning,38,55,2,1,A,r
revlearning,38,56,2,1,A,r
revlearning,38,57,2,1,A,r
revlearning,38,58,2,0,A,r
revlearning,38,59,2,1,A,r
revlearning,38,60,2,1,A,r
revlearning,38,61,2,1,A,r
revlearning,38,62,2,1,A,r
revlearning,38,63,2,0,A,r
revlearning,38,64,2,1,A,r
revlearning,38,65,2,1,A,r
revlearning,38,66,2,1,A,r
revlearning,39,1,1,0,B,r
revlearning,39,2,1,0,B,r
revlearning,39,3,1,1,B,r
revlearning,39,4,1,1,B,r
revlearning,39,5,1,1,B,r
revlearning,39,6,1,1,B,r
revlearning,39,7,1,0,B,r
revlearning,39,8,1,0,B,r
revlearning,39,9,1,0,B,r
revlearning,39,10,1,1,B,r
revlearning,39,11,1,1,B,r
revlearning,39,12,1,1,B,r
revlearning,39,13,1,1,B,r
revlearning,39,14,1,1,B,r
revlearning,39,15,1,1,B,r
revlearning,39,16,1,0,B,r
revlearning,39,17,1,1,B,r
revlearning,39,18,1,1,B,r
revlearning,39,19,1,1,B,r
revlearning,39,20,1,1,B,r
revlearning,39,21,1,1,B,r
revlearning,39,22,1,1,B,r
revlearning,39,23,1,1,B,r
revlearning,39,24,1,1,B,r
revlearning,39,25,1,1,B,r
revlearning,39,26,1,1,B,r
revlearning,39,27,1,1,B,r
revlearning,39,28,1,1,B,r
revlearning,39,29,1,0,B,r
revlearning,39,30,1,1,B,r
revlearning,39,31,1,1,B,r
revlearning,39,32,1,1,B,r
revlearning,39,33,1,0,B,r
revlearning,39,34,1,1,B,r
revlearning,39,35,1,1,B,r
revlearning,39,36,1,1,B,r
revlearning,39,37,1,1,B,r
revlearning,39,38,1,1,B,r
revlearning,39,39,1,1,B,r
revlearning,39,40,1,1,B,r
revlearning,39,41,1,1,B,r
revlearning,39,42,1,1,B,r
revlearning,39,43,1,1,B,r
revlearning,39,44,1,1,B,r
revlearning,39,45,1,1,B,r
revlearning,39,46,1,0,B,r
revlearning,39,47,1,1,B,r
revlearning,39,48,1,0,B,r
revlearning,39,49,1,0,B,r
revlearning,39,50,1,0,B,r
revlearning,39,51,1,1,B,r
revlearning,39,52,1,0,B,r
revlearning,39,53,1,0,B,r
revlearning,39,54,1,1,B,r
revlearning,39,55,1,1,B,r
revlearning,39,56,1,1,B,r
revlearning,39,57,1,1,B,r
revlearning,39,58,1,1,B,r
revlearning,39,59,1,1,B,r
revlearning,39,60,1,1,B,r
revlearning,39,61,1,1,B,r
revlearning,39,62,1,1,B,r
revlearning,39,63,1,0,B,r
revlearning,39,64,1,1,B,r
revlearning,39,65,1,0,B,r
revlearning,39,66,1,1,B,r
revlearning,40,1,2,0,B,y
revlearning,40,2,2,0,B,y
revlearning,40,3,2,0,B,y
revlearning,40,4,2,0,B,y
revlearning,40,5,2,1,B,y
revlearning,40,6,2,1,B,y
revlearning,40,7,2,1,B,y
revlearning,40,8,2,1,B,y
revlearning,40,9,2,1,B,y
revlearning,40,10,2,1,B,y
revlearning,40,11,2,1,B,y
revlearning,40,12,2,1,B,y
revlearning,40,13,2,1,B,y
revlearning,40,14,2,1,B,y
revlearning,40,15,2,1,B,y
revlearning,40,16,2,1,B,y
revlearning,40,17,2,1,B,y
revlearning,40,18,2,1,B,y
revlearning,40,19,2,1,B,y
revlearning,40,20,2,1,B,y
revlearning,40,21,2,1,B,y
revlearning,40,22,2,1,B,y
revlearning,40,23,2,1,B,y
revlearning,40,24,2,1,B,y
revlearning,40,25,2,1,B,y
revlearning,40,26,2,0,B,y
revlearning,40,27,2,1,B,y
revlearning,40,28,2,1,B,y
revlearning,40,29,2,1,B,y
revlearning,40,30,2,1,B,y
revlearning,40,31,2,1,B,y
revlearning,40,32,2,1,B,y
revlearning,40,33,2,1,B,y
revlearning,40,34,2,1,B,y
revlearning,40,35,2,1,B,y
revlearning,40,36,2,1,B,y
revlearning,40,37,2,1,B,y
revlearning,40,38,2,1,B,y
revlearning,40,39,2,1,B,y
revlearning,40,40,2,1,B,y
revlearning,40,41,2,1,B,y
revlearning,40,42,2,1,B,y
revlearning,40,43,2,1,B,y
revlearning,40,44,2,1,B,y
revlearning,40,45,2,1,B,y
revlearning,40,46,2,1,B,y
revlearning,40,47,2,1,B,y
revlearning,40,48,2,1,B,y
revlearning,40,49,2,0,B,y
revlearning,40,50,2,1,B,y
revlearning,40,51,2,1,B,y
revlearning,40,52,2,1,B,y
revlearning,40,53,2,1,B,y
revlearning,40,54,2,1,B,y
revlearning,40,55,2,1,B,y
revlearning,40,56,2,1,B,y
revlearning,40,57,2,1,B,y
revlearning,40,58,2,1,B,y
revlearning,40,59,2,1,B,y
revlearning,40,60,2,1,B,y
revlearning,40,61,2,1,B,y
revlearning,40,62,2,1,B,y
revlearning,40,63,2,1,B,y
revlearning,40,64,2,1,B,y
revlearning,40,65,2,1,B,y
revlearning,40,66,2,1,B,y
revlearning,41,1,1,0,B,y
revlearning,41,2,1,0,B,y
revlearning,41,3,1,0,B,y
revlearning,41,4,1,0,B,y
revlearning,41,5,1,0,B,y
revlearning,41,6,1,0,B,y
revlearning,41,7,1,0,B,y
revlearning,41,8,1,1,B,y
revlearning,41,9,1,0,B,y
revlearning,41,10,1,1,B,y
revlearning,41,11,1,0,B,y
revlearning,41,12,1,1,B,y
revlearning,41,13,1,1,B,y
revlearning,41,14,1,1,B,y
revlearning,41,15,1,1,B,y
revlearning,41,16,1,1,B,y
revlearning,41,17,1,1,B,y
revlearning,41,18,1,1,B,y
revlearning,41,19,1,1,B,y
revlearning,41,20,1,1,B,y
revlearning,41,21,1,1,B,y
revlearning,41,22,1,1,B,y
revlearning,41,23,1,1,B,y
revlearning,41,24,1,0,B,y
revlearning,41,25,1,1,B,y
revlearning,41,26,1,1,B,y
revlearning,41,27,1,1,B,y
revlearning,41,28,1,1,B,y
revlearning,41,29,1,1,B,y
revlearning,41,30,1,1,B,y
revlearning,41,31,1,1,B,y
revlearning,41,32,1,1,B,y
revlearning,41,33,1,1,B,y
revlearning,41,34,1,1,B,y
revlearning,41,35,1,1,B,y
revlearning,41,36,1,1,B,y
revlearning,41,37,1,1,B,y
revlearning,41,38,1,1,B,y
revlearning,41,39,1,0,B,y
revlearning,41,40,1,1,B,y
revlearning,41,41,1,1,B,y
revlearning,41,42,1,1,B,y
revlearning,41,43,1,1,B,y
revlearning,41,44,1,1,B,y
revlearning,41,45,1,1,B,y
revlearning,41,46,1,1,B,y
revlearning,41,47,1,1,B,y
revlearning,41,48,1,1,B,y
revlearning,41,49,1,1,B,y
revlearning,41,50,1,1,B,y
revlearning,41,51,1,1,B,y
revlearning,41,52,1,1,B,y
revlearning,41,53,1,1,B,y
revlearning,41,54,1,1,B,y
revlearning,41,55,1,1,B,y
revlearning,41,56,1,1,B,y
revlearning,41,57,1,1,B,y
revlearning,41,58,1,1,B,y
revlearning,41,59,1,1,B,y
revlearning,41,60,1,1,B,y
revlearning,41,61,1,1,B,y
revlearning,41,62,1,1,B,y
revlearning,41,63,1,1,B,y
revlearning,41,64,1,1,B,y
revlearning,41,65,1,1,B,y
revlearning,41,66,1,1,B,y
revlearning,42,1,1,0,A,y
revlearning,42,2,1,1,A,y
revlearning,42,3,1,0,A,y
revlearning,42,4,1,1,A,y
revlearning,42,5,1,1,A,y
revlearning,42,6,1,1,A,y
revlearning,42,7,1,0,A,y
revlearning,42,8,1,1,A,y
revlearning,42,9,1,1,A,y
revlearning,42,10,1,0,A,y
revlearning,42,11,1,1,A,y
revlearning,42,12,1,1,A,y
revlearning,42,13,1,1,A,y
revlearning,42,14,1,1,A,y
revlearning,42,15,1,1,A,y
revlearning,42,16,1,1,A,y
revlearning,42,17,1,1,A,y
revlearning,42,18,1,1,A,y
revlearning,42,19,1,1,A,y
revlearning,42,20,1,1,A,y
revlearning,42,21,1,1,A,y
revlearning,42,22,1,1,A,y
revlearning,42,23,1,1,A,y
revlearning,42,24,1,1,A,y
revlearning,42,25,1,1,A,y
revlearning,42,26,1,1,A,y
revlearning,42,27,1,1,A,y
revlearning,42,28,1,1,A,y
revlearning,42,29,1,1,A,y
revlearning,42,30,1,1,A,y
revlearning,42,31,1,1,A,y
revlearning,42,32,1,1,A,y
revlearning,42,33,1,1,A,y
revlearning,42,34,1,1,A,y
revlearning,42,35,1,1,A,y
revlearning,42,36,1,1,A,y
revlearning,42,37,1,1,A,y
revlearning,42,38,1,1,A,y
revlearning,42,39,1,1,A,y
revlearning,42,40,1,1,A,y
revlearning,42,41,1,1,A,y
revlearning,42,42,1,1,A,y
revlearning,42,43,1,1,A,y
revlearning,42,44,1,1,A,y
revlearning,42,45,1,1,A,y
revlearning,42,46,1,1,A,y
revlearning,42,47,1,1,A,y
revlearning,42,48,1,1,A,y
revlearning,42,49,1,1,A,y
revlearning,42,50,1,1,A,y
revlearning,42,51,1,1,A,y
revlearning,42,52,1,1,A,y
revlearning,42,53,1,1,A,y
revlearning,42,54,1,1,A,y
revlearning,42,55,1,1,A,y
revlearning,42,56,1,1,A,y
revlearning,42,57,1,1,A,y
revlearning,42,58,1,1,A,y
revlearning,42,59,1,1,A,y
revlearning,42,60,1,1,A,y
revlearning,42,61,1,1,A,y
revlearning,42,62,1,0,A,y
revlearning,42,63,1,0,A,y
revlearning,42,64,1,0,A,y
revlearning,42,65,1,1,A,y
revlearning,42,66,1,0,A,y
revlearning,43,1,3,0,B,y
revlearning,43,2,3,0,B,y
revlearning,43,3,3,0,B,y
revlearning,43,4,3,0,B,y
revlearning,43,5,3,0,B,y
revlearning,43,6,3,0,B,y
revlearning,43,7,3,1,B,y
revlearning,43,8,3,1,B,y
revlearning,43,9,3,1,B,y
revlearning,43,10,3,1,B,y
revlearning,43,11,3,1,B,y
revlearning,43,12,3,1,B,y
revlearning,43,13,3,1,B,y
revlearning,43,14,3,1,B,y
revlearning,43,15,3,1,B,y
revlearning,43,16,3,0,B,y
revlearning,43,17,3,0,B,y
revlearning,43,18,3,0,B,y
revlearning,43,19,3,0,B,y
revlearning,43,20,3,1,B,y
revlearning,43,21,3,1,B,y
revlearning,43,22,3,0,B,y
revlearning,43,23,3,1,B,y
revlearning,43,24,3,1,B,y
revlearning,43,25,3,0,B,y
revlearning,43,26,3,1,B,y
revlearning,43,27,3,1,B,y
revlearning,43,28,3,1,B,y
revlearning,43,29,3,1,B,y
revlearning,43,30,3,1,B,y
revlearning,43,31,3,1,B,y
revlearning,43,32,3,0,B,y
revlearning,43,33,3,1,B,y
revlearning,43,34,3,1,B,y
revlearning,43,35,3,0,B,y
revlearning,43,36,3,1,B,y
revlearning,43,37,3,1,B,y
revlearning,43,38,3,1,B,y
revlearning,43,39,3,1,B,y
revlearning,43,40,3,0,B,y
revlearning,43,41,3,1,B,y
revlearning,43,42,3,1,B,y
revlearning,43,43,3,1,B,y
revlearning,43,44,3,1,B,y
revlearning,43,45,3,1,B,y
revlearning,43,46,3,1,B,y
revlearning,43,47,3,1,B,y
revlearning,43,48,3,1,B,y
revlearning,43,49,3,0,B,y
revlearning,43,50,3,1,B,y
revlearning,43,51,3,1,B,y
revlearning,43,52,3,1,B,y
revlearning,43,53,3,0,B,y
revlearning,43,54,3,1,B,y
revlearning,43,55,3,1,B,y
revlearning,43,56,3,1,B,y
revlearning,43,57,3,1,B,y
revlearning,43,58,3,1,B,y
revlearning,43,59,3,1,B,y
revlearning,43,60,3,1,B,y
revlearning,43,61,3,0,B,y
revlearning,43,62,3,0,B,y
revlearning,43,63,3,1,B,y
revlearning,43,64,3,1,B,y
revlearning,43,65,3,1,B,y
revlearning,43,66,3,1,B,y
revlearning,44,1,3,0,A,y
revlearning,44,2,3,0,A,y
revlearning,44,3,3,1,A,y
revlearning,44,4,3,1,A,y
revlearning,44,5,3,0,A,y
revlearning,44,6,3,1,A,y
revlearning,44,7,3,1,A,y
revlearning,44,8,3,1,A,y
revlearning,44,9,3,1,A,y
revlearning,44,10,3,0,A,y
revlearning,44,11,3,1,A,y
revlearning,44,12,3,1,A,y
revlearning,44,13,3,0,A,y
revlearning,44,14,3,1,A,y
revlearning,44,15,3,1,A,y
revlearning,44,16,3,1,A,y
revlearning,44,17,3,1,A,y
revlearning,44,18,3,1,A,y
revlearning,44,19,3,1,A,y
revlearning,44,20,3,1,A,y
revlearning,44,21,3,1,A,y
revlearning,44,22,3,1,A,y
revlearning,44,23,3,1,A,y
revlearning,44,24,3,1,A,y
revlearning,44,25,3,1,A,y
revlearning,44,26,3,1,A,y
revlearning,44,27,3,1,A,y
revlearning,44,28,3,1,A,y
revlearning,44,29,3,1,A,y
revlearning,44,30,3,1,A,y
revlearning,44,31,3,1,A,y
revlearning,44,32,3,1,A,y
revlearning,44,33,3,1,A,y
revlearning,44,34,3,1,A,y
revlearning,44,35,3,1,A,y
revlearning,44,36,3,1,A,y
revlearning,44,37,3,1,A,y
revlearning,44,38,3,1,A,y
revlearning,44,39,3,1,A,y
revlearning,44,40,3,1,A,y
revlearning,44,41,3,1,A,y
revlearning,44,42,3,1,A,y
revlearning,44,43,3,1,A,y
revlearning,44,44,3,0,A,y
revlearning,44,45,3,1,A,y
revlearning,44,46,3,1,A,y
revlearning,44,47,3,1,A,y
revlearning,44,48,3,1,A,y
revlearning,44,49,3,1,A,y
revlearning,44,50,3,1,A,y
revlearning,44,51,3,1,A,y
revlearning,44,52,3,1,A,y
revlearning,44,53,3,0,A,y
revlearning,44,54,3,1,A,y
revlearning,44,55,3,1,A,y
revlearning,44,56,3,1,A,y
revlearning,44,57,3,1,A,y
revlearning,44,58,3,1,A,y
revlearning,44,59,3,1,A,y
revlearning,44,60,3,1,A,y
revlearning,44,61,3,1,A,y
revlearning,44,62,3,1,A,y
revlearning,44,63,3,1,A,y
revlearning,44,64,3,0,A,y
revlearning,44,65,3,1,A,y
revlearning,44,66,3,1,A,y
revlearning,46,1,1,0,B,y
revlearning,46,2,1,0,B,y
revlearning,46,3,1,1,B,y
revlearning,46,4,1,1,B,y
revlearning,46,5,1,1,B,y
revlearning,46,6,1,1,B,y
revlearning,46,7,1,0,B,y
revlearning,46,8,1,0,B,y
revlearning,46,9,1,1,B,y
revlearning,46,10,1,1,B,y
revlearning,46,11,1,0,B,y
revlearning,46,12,1,1,B,y
revlearning,46,13,1,0,B,y
revlearning,46,14,1,1,B,y
revlearning,46,15,1,1,B,y
revlearning,46,16,1,1,B,y
revlearning,46,17,1,0,B,y
revlearning,46,18,1,1,B,y
revlearning,46,19,1,1,B,y
revlearning,46,20,1,1,B,y
revlearning,46,21,1,1,B,y
revlearning,46,22,1,1,B,y
revlearning,46,23,1,0,B,y
revlearning,46,24,1,1,B,y
revlearning,46,25,1,1,B,y
revlearning,46,26,1,1,B,y
revlearning,46,27,1,1,B,y
revlearning,46,28,1,1,B,y
revlearning,46,29,1,1,B,y
revlearning,46,30,1,1,B,y
revlearning,46,31,1,1,B,y
revlearning,46,32,1,1,B,y
revlearning,46,33,1,1,B,y
revlearning,46,34,1,1,B,y
revlearning,46,35,1,1,B,y
revlearning,46,36,1,1,B,y
revlearning,46,37,1,1,B,y
revlearning,46,38,1,1,B,y
revlearning,46,39,1,1,B,y
revlearning,46,40,1,1,B,y
revlearning,46,41,1,1,B,y
revlearning,46,42,1,0,B,y
revlearning,46,43,1,1,B,y
revlearning,46,44,1,0,B,y
revlearning,46,45,1,1,B,y
revlearning,46,46,1,1,B,y
revlearning,46,47,1,1,B,y
revlearning,46,48,1,1,B,y
revlearning,46,49,1,0,B,y
revlearning,46,50,1,1,B,y
revlearning,46,51,1,1,B,y
revlearning,46,52,1,1,B,y
revlearning,46,53,1,1,B,y
revlearning,46,54,1,1,B,y
revlearning,46,55,1,1,B,y
revlearning,46,56,1,1,B,y
revlearning,46,57,1,1,B,y
revlearning,46,58,1,1,B,y
revlearning,46,59,1,1,B,y
revlearning,46,60,1,1,B,y
revlearning,46,61,1,1,B,y
revlearning,46,62,1,1,B,y
revlearning,46,63,1,1,B,y
revlearning,46,64,1,1,B,y
revlearning,46,65,1,1,B,y
revlearning,46,66,1,1,B,y
revlearning,47,1,3,0,B,r
revlearning,47,2,3,0,B,r
revlearning,47,3,3,0,B,r
revlearning,47,4,3,0,B,r
revlearning,47,5,3,0,B,r
revlearning,47,6,3,0,B,r
revlearning,47,7,3,1,B,r
revlearning,47,8,3,0,B,r
revlearning,47,9,3,1,B,r
revlearning,47,10,3,1,B,r
revlearning,47,11,3,0,B,r
revlearning,47,12,3,1,B,r
revlearning,47,13,3,1,B,r
revlearning,47,14,3,1,B,r
revlearning,47,15,3,1,B,r
revlearning,47,16,3,1,B,r
revlearning,47,17,3,1,B,r
revlearning,47,18,3,0,B,r
revlearning,47,19,3,1,B,r
revlearning,47,20,3,1,B,r
revlearning,47,21,3,1,B,r
revlearning,47,22,3,1,B,r
revlearning,47,23,3,1,B,r
revlearning,47,24,3,0,B,r
revlearning,47,25,3,1,B,r
revlearning,47,26,3,1,B,r
revlearning,47,27,3,1,B,r
revlearning,47,28,3,1,B,r
revlearning,47,29,3,1,B,r
revlearning,47,30,3,1,B,r
revlearning,47,31,3,0,B,r
revlearning,47,32,3,1,B,r
revlearning,47,33,3,1,B,r
revlearning,47,34,3,1,B,r
revlearning,47,35,3,0,B,r
revlearning,47,36,3,0,B,r
revlearning,47,37,3,1,B,r
revlearning,47,38,3,1,B,r
revlearning,47,39,3,1,B,r
revlearning,47,40,3,1,B,r
revlearning,47,41,3,1,B,r
revlearning,47,42,3,1,B,r
revlearning,47,43,3,1,B,r
revlearning,47,44,3,1,B,r
revlearning,47,45,3,1,B,r
revlearning,47,46,3,1,B,r
revlearning,47,47,3,1,B,r
revlearning,47,48,3,0,B,r
revlearning,47,49,3,1,B,r
revlearning,47,50,3,1,B,r
revlearning,47,51,3,1,B,r
revlearning,47,52,3,1,B,r
revlearning,47,53,3,0,B,r
revlearning,47,54,3,1,B,r
revlearning,47,55,3,1,B,r
revlearning,47,56,3,1,B,r
revlearning,47,57,3,1,B,r
revlearning,47,58,3,0,B,r
revlearning,47,59,3,1,B,r
revlearning,47,60,3,1,B,r
revlearning,47,61,3,1,B,r
revlearning,47,62,3,1,B,r
revlearning,47,63,3,1,B,r
revlearning,47,64,3,1,B,r
revlearning,47,65,3,1,B,r
revlearning,47,66,3,0,B,r
revlearning,48,1,1,1,B,y
revlearning,48,2,1,0,B,y
revlearning,48,3,1,0,B,y
revlearning,48,4,1,1,B,y
revlearning,48,5,1,1,B,y
revlearning,48,6,1,0,B,y
revlearning,48,7,1,0,B,y
revlearning,48,8,1,1,B,y
revlearning,48,9,1,1,B,y
revlearning,48,10,1,1,B,y
revlearning,48,11,1,0,B,y
revlearning,48,12,1,1,B,y
revlearning,48,13,1,1,B,y
revlearning,48,14,1,1,B,y
revlearning,48,15,1,1,B,y
revlearning,48,16,1,1,B,y
revlearning,48,17,1,1,B,y
revlearning,48,18,1,1,B,y
revlearning,48,19,1,1,B,y
revlearning,48,20,1,1,B,y
revlearning,48,21,1,0,B,y
revlearning,48,22,1,1,B,y
revlearning,48,23,1,1,B,y
revlearning,48,24,1,0,B,y
revlearning,48,25,1,1,B,y
revlearning,48,26,1,1,B,y
revlearning,48,27,1,1,B,y
revlearning,48,28,1,1,B,y
revlearning,48,29,1,1,B,y
revlearning,48,30,1,1,B,y
revlearning,48,31,1,1,B,y
revlearning,48,32,1,1,B,y
revlearning,48,33,1,1,B,y
revlearning,48,34,1,1,B,y
revlearning,48,35,1,1,B,y
revlearning,48,36,1,1,B,y
revlearning,48,37,1,1,B,y
revlearning,48,38,1,1,B,y
revlearning,48,39,1,1,B,y
revlearning,48,40,1,1,B,y
revlearning,48,41,1,1,B,y
revlearning,48,42,1,1,B,y
revlearning,48,43,1,1,B,y
revlearning,48,44,1,0,B,y
revlearning,48,45,1,1,B,y
revlearning,48,46,1,1,B,y
revlearning,48,47,1,1,B,y
revlearning,48,48,1,1,B,y
revlearning,48,49,1,1,B,y
revlearning,48,50,1,1,B,y
revlearning,48,51,1,1,B,y
revlearning,48,52,1,1,B,y
revlearning,48,53,1,1,B,y
revlearning,48,54,1,1,B,y
revlearning,48,55,1,1,B,y
revlearning,48,56,1,1,B,y
revlearning,48,57,1,1,B,y
revlearning,48,58,1,1,B,y
revlearning,48,59,1,1,B,y
revlearning,48,60,1,1,B,y
revlearning,48,61,1,1,B,y
revlearning,48,62,1,1,B,y
revlearning,48,63,1,1,B,y
revlearning,48,64,1,1,B,y
revlearning,48,65,1,1,B,y
revlearning,48,66,1,1,B,y
revlearning,49,1,1,0,A,r
revlearning,49,2,1,0,A,r
revlearning,49,3,1,0,A,r
revlearning,49,4,1,0,A,r
revlearning,49,5,1,1,A,r
revlearning,49,6,1,1,A,r
revlearning,49,7,1,1,A,r
revlearning,49,8,1,1,A,r
revlearning,49,9,1,0,A,r
revlearning,49,10,1,1,A,r
revlearning,49,11,1,1,A,r
revlearning,49,12,1,1,A,r
revlearning,49,13,1,1,A,r
revlearning,49,14,1,1,A,r
revlearning,49,15,1,1,A,r
revlearning,49,16,1,0,A,r
revlearning,49,17,1,1,A,r
revlearning,49,18,1,1,A,r
revlearning,49,19,1,1,A,r
revlearning,49,20,1,0,A,r
revlearning,49,21,1,1,A,r
revlearning,49,22,1,1,A,r
revlearning,49,23,1,1,A,r
revlearning,49,24,1,1,A,r
revlearning,49,25,1,1,A,r
revlearning,49,26,1,1,A,r
revlearning,49,27,1,1,A,r
revlearning,49,28,1,1,A,r
revlearning,49,29,1,1,A,r
revlearning,49,30,1,1,A,r
revlearning,49,31,1,1,A,r
revlearning,49,32,1,1,A,r
revlearning,49,33,1,1,A,r
revlearning,49,34,1,1,A,r
revlearning,49,35,1,1,A,r
revlearning,49,36,1,0,A,r
revlearning,49,37,1,0,A,r
revlearning,49,38,1,1,A,r
revlearning,49,39,1,0,A,r
revlearning,49,40,1,1,A,r
revlearning,49,41,1,1,A,r
revlearning,49,42,1,1,A,r
revlearning,49,43,1,1,A,r
revlearning,49,44,1,1,A,r
revlearning,49,45,1,1,A,r
revlearning,49,46,1,1,A,r
revlearning,49,47,1,1,A,r
revlearning,49,48,1,1,A,r
revlearning,49,49,1,0,A,r
revlearning,49,50,1,1,A,r
revlearning,49,51,1,0,A,r
revlearning,49,52,1,1,A,r
revlearning,49,53,1,1,A,r
revlearning,49,54,1,1,A,r
revlearning,49,55,1,1,A,r
revlearning,49,56,1,1,A,r
revlearning,49,57,1,1,A,r
revlearning,49,58,1,1,A,r
revlearning,49,59,1,1,A,r
revlearning,49,60,1,0,A,r
revlearning,49,61,1,1,A,r
revlearning,49,62,1,1,A,r
revlearning,49,63,1,1,A,r
revlearning,49,64,1,1,A,r
revlearning,49,65,1,0,A,r
revlearning,49,66,1,1,A,r
revlearning,51,1,2,1,A,r
revlearning,51,2,2,0,A,r
revlearning,51,3,2,0,A,r
revlearning,51,4,2,0,A,r
revlearning,51,5,2,0,A,r
revlearning,51,6,2,1,A,r
revlearning,51,7,2,0,A,r
revlearning,51,8,2,1,A,r
revlearning,51,9,2,1,A,r
revlearning,51,10,2,0,A,r
revlearning,51,11,2,0,A,r
revlearning,51,12,2,0,A,r
revlearning,51,13,2,0,A,r
revlearning,51,14,2,1,A,r
revlearning,51,15,2,0,A,r
revlearning,51,16,2,1,A,r
revlearning,51,17,2,1,A,r
revlearning,51,18,2,0,A,r
revlearning,51,19,2,0,A,r
revlearning,51,20,2,0,A,r
revlearning,51,21,2,0,A,r
revlearning,51,22,2,0,A,r
revlearning,51,23,2,1,A,r
revlearning,51,24,2,0,A,r
revlearning,51,25,2,0,A,r
revlearning,51,26,2,1,A,r
revlearning,51,27,2,1,A,r
revlearning,51,28,2,1,A,r
revlearning,51,29,2,1,A,r
revlearning,51,30,2,1,A,r
revlearning,51,31,2,0,A,r
revlearning,51,32,2,0,A,r
revlearning,51,33,2,1,A,r
revlearning,51,34,2,1,A,r
revlearning,51,35,2,0,A,r
revlearning,51,36,2,1,A,r
revlearning,51,37,2,1,A,r
revlearning,51,38,2,1,A,r
revlearning,51,39,2,1,A,r
revlearning,51,40,2,1,A,r
revlearning,51,41,2,1,A,r
revlearning,51,42,2,1,A,r
revlearning,51,43,2,1,A,r
revlearning,51,44,2,1,A,r
revlearning,51,45,2,1,A,r
revlearning,51,46,2,1,A,r
revlearning,51,47,2,0,A,r
revlearning,51,48,2,1,A,r
revlearning,51,49,2,0,A,r
revlearning,51,50,2,1,A,r
revlearning,51,51,2,1,A,r
revlearning,51,52,2,1,A,r
revlearning,51,53,2,1,A,r
revlearning,51,54,2,1,A,r
revlearning,51,55,2,0,A,r
revlearning,51,56,2,0,A,r
revlearning,51,57,2,0,A,r
revlearning,51,58,2,1,A,r
revlearning,51,59,2,1,A,r
revlearning,51,60,2,1,A,r
revlearning,51,61,2,1,A,r
revlearning,51,62,2,1,A,r
revlearning,51,63,2,1,A,r
revlearning,51,64,2,1,A,r
revlearning,51,65,2,1,A,r
revlearning,51,66,2,0,A,r
revlearning,55,1,1,0,B,r
revlearning,55,2,1,0,B,r
